STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,indic_env,Environment indicator,unit,Unit of measure,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,FTE,Full-time equivalent (FTE),EE,Estonia,2022,,48923,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,FTE,Full-time equivalent (FTE),EE,Estonia,2023,,54510,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,FTE,Full-time equivalent (FTE),EL,Greece,2005,,82681,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,FTE,Full-time equivalent (FTE),EL,Greece,2006,,82009,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,FTE,Full-time equivalent (FTE),EL,Greece,2007,,81873,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,FTE,Full-time equivalent (FTE),EL,Greece,2008,,91465,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,FTE,Full-time equivalent (FTE),EL,Greece,2009,,88936,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,FTE,Full-time equivalent (FTE),EL,Greece,2010,,85334,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,FTE,Full-time equivalent (FTE),EL,Greece,2011,,80411,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,FTE,Full-time equivalent (FTE),EL,Greece,2012,,68865,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,FTE,Full-time equivalent (FTE),EL,Greece,2013,,64769,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,FTE,Full-time equivalent (FTE),EL,Greece,2014,,77846,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,FTE,Full-time equivalent (FTE),EL,Greece,2015,,68108,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,FTE,Full-time equivalent (FTE),EL,Greece,2016,,79014,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,FTE,Full-time equivalent (FTE),EL,Greece,2017,,76287,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,FTE,Full-time equivalent (FTE),EL,Greece,2018,,83534,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,FTE,Full-time equivalent (FTE),EL,Greece,2019,,85599,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,FTE,Full-time equivalent (FTE),EL,Greece,2020,,82112,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,FTE,Full-time equivalent (FTE),EL,Greece,2021,,97477,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,FTE,Full-time equivalent (FTE),EL,Greece,2022,,79328,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,FTE,Full-time equivalent (FTE),EL,Greece,2023,,76522,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,FTE,Full-time equivalent (FTE),ES,Spain,2005,,281513,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,FTE,Full-time equivalent (FTE),ES,Spain,2006,,289638,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,FTE,Full-time equivalent (FTE),ES,Spain,2007,,298001,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,FTE,Full-time equivalent (FTE),ES,Spain,2008,,327994,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,FTE,Full-time equivalent (FTE),ES,Spain,2009,,315146,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,FTE,Full-time equivalent (FTE),ES,Spain,2010,,329825,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,FTE,Full-time equivalent (FTE),ES,Spain,2011,,330539,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,FTE,Full-time equivalent (FTE),ES,Spain,2012,,334895,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,FTE,Full-time equivalent (FTE),ES,Spain,2013,,363783,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,FTE,Full-time equivalent (FTE),ES,Spain,2014,,368621,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,FTE,Full-time equivalent (FTE),ES,Spain,2015,,394298,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,FTE,Full-time equivalent (FTE),ES,Spain,2016,,416181,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,FTE,Full-time equivalent (FTE),ES,Spain,2017,,426722,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,FTE,Full-time equivalent (FTE),ES,Spain,2018,,433421,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,FTE,Full-time equivalent (FTE),ES,Spain,2019,,461948,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,FTE,Full-time equivalent (FTE),ES,Spain,2020,,446859,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,FTE,Full-time equivalent (FTE),ES,Spain,2021,,460871,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,FTE,Full-time equivalent (FTE),ES,Spain,2022,,402408,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,FTE,Full-time equivalent (FTE),ES,Spain,2023,,428345,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,FTE,Full-time equivalent (FTE),EU27_2020,European Union - 27 countries (from 2020),2005,,3633335,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,FTE,Full-time equivalent (FTE),EU27_2020,European Union - 27 countries (from 2020),2006,,3611750,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,FTE,Full-time equivalent (FTE),EU27_2020,European Union - 27 countries (from 2020),2007,,3637420,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,FTE,Full-time equivalent (FTE),EU27_2020,European Union - 27 countries (from 2020),2008,,3683119,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,FTE,Full-time equivalent (FTE),EU27_2020,European Union - 27 countries (from 2020),2009,,3724521,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,FTE,Full-time equivalent (FTE),EU27_2020,European Union - 27 countries (from 2020),2010,,3844399,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,FTE,Full-time equivalent (FTE),EU27_2020,European Union - 27 countries (from 2020),2011,,3871237,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,FTE,Full-time equivalent (FTE),EU27_2020,European Union - 27 countries (from 2020),2012,,3895920,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,FTE,Full-time equivalent (FTE),EU27_2020,European Union - 27 countries (from 2020),2013,,3909615,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,FTE,Full-time equivalent (FTE),EU27_2020,European Union - 27 countries (from 2020),2014,,3969700,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,FTE,Full-time equivalent (FTE),EU27_2020,European Union - 27 countries (from 2020),2015,,4000546,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,FTE,Full-time equivalent (FTE),EU27_2020,European Union - 27 countries (from 2020),2016,,4110629,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,FTE,Full-time equivalent (FTE),EU27_2020,European Union - 27 countries (from 2020),2017,,4231674,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,FTE,Full-time equivalent (FTE),EU27_2020,European Union - 27 countries (from 2020),2018,,4319338,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,FTE,Full-time equivalent (FTE),EU27_2020,European Union - 27 countries (from 2020),2019,,4457089,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,FTE,Full-time equivalent (FTE),EU27_2020,European Union - 27 countries (from 2020),2020,,4427385,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,FTE,Full-time equivalent (FTE),EU27_2020,European Union - 27 countries (from 2020),2021,,4704650,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,FTE,Full-time equivalent (FTE),EU27_2020,European Union - 27 countries (from 2020),2022,,4248173,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,FTE,Full-time equivalent (FTE),EU27_2020,European Union - 27 countries (from 2020),2023,,4368611,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,FTE,Full-time equivalent (FTE),FI,Finland,2005,,42138,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,FTE,Full-time equivalent (FTE),FI,Finland,2006,,41889,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,FTE,Full-time equivalent (FTE),FI,Finland,2007,,40976,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,FTE,Full-time equivalent (FTE),FI,Finland,2008,,39917,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,FTE,Full-time equivalent (FTE),FI,Finland,2009,,40937,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,FTE,Full-time equivalent (FTE),FI,Finland,2010,,43003,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,FTE,Full-time equivalent (FTE),FI,Finland,2011,,42268,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,FTE,Full-time equivalent (FTE),FI,Finland,2012,,42920,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,FTE,Full-time equivalent (FTE),FI,Finland,2013,,44792,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,FTE,Full-time equivalent (FTE),FI,Finland,2014,,45776,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,FTE,Full-time equivalent (FTE),FI,Finland,2015,,45487,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,FTE,Full-time equivalent (FTE),FI,Finland,2016,,42775,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,FTE,Full-time equivalent (FTE),FI,Finland,2017,,41901,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,FTE,Full-time equivalent (FTE),FI,Finland,2018,,29797,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,FTE,Full-time equivalent (FTE),FI,Finland,2019,,45210,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,FTE,Full-time equivalent (FTE),FI,Finland,2020,,44169,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,FTE,Full-time equivalent (FTE),FI,Finland,2021,,45575,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,FTE,Full-time equivalent (FTE),FI,Finland,2022,,43543,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,FTE,Full-time equivalent (FTE),FI,Finland,2023,,41773,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,FTE,Full-time equivalent (FTE),FR,France,2005,,417108,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,FTE,Full-time equivalent (FTE),FR,France,2006,,419992,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,FTE,Full-time equivalent (FTE),FR,France,2007,,425147,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,FTE,Full-time equivalent (FTE),FR,France,2008,,386068,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,FTE,Full-time equivalent (FTE),FR,France,2009,,396669,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,FTE,Full-time equivalent (FTE),FR,France,2010,,479646,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,FTE,Full-time equivalent (FTE),FR,France,2011,,473041,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,FTE,Full-time equivalent (FTE),FR,France,2012,,495936,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,FTE,Full-time equivalent (FTE),FR,France,2013,,494945,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,FTE,Full-time equivalent (FTE),FR,France,2014,,497035,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,FTE,Full-time equivalent (FTE),FR,France,2015,,463608,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,FTE,Full-time equivalent (FTE),FR,France,2016,,479758,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,FTE,Full-time equivalent (FTE),FR,France,2017,,529065,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,FTE,Full-time equivalent (FTE),FR,France,2018,,533783,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,FTE,Full-time equivalent (FTE),FR,France,2019,,535937,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,FTE,Full-time equivalent (FTE),FR,France,2020,,565301,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,FTE,Full-time equivalent (FTE),FR,France,2021,,597322,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,FTE,Full-time equivalent (FTE),FR,France,2022,,533892,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,FTE,Full-time equivalent (FTE),FR,France,2023,,537036,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,FTE,Full-time equivalent (FTE),HR,Croatia,2005,,40990,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,FTE,Full-time equivalent (FTE),HR,Croatia,2006,,42538,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,FTE,Full-time equivalent (FTE),HR,Croatia,2007,,44061,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,FTE,Full-time equivalent (FTE),HR,Croatia,2008,,56993,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,FTE,Full-time equivalent (FTE),HR,Croatia,2009,,59620,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,FTE,Full-time equivalent (FTE),HR,Croatia,2010,,57625,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,FTE,Full-time equivalent (FTE),HR,Croatia,2011,,56390,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,FTE,Full-time equivalent (FTE),HR,Croatia,2012,,57660,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,FTE,Full-time equivalent (FTE),HR,Croatia,2013,,55676,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,FTE,Full-time equivalent (FTE),HR,Croatia,2014,,59162,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,FTE,Full-time equivalent (FTE),HR,Croatia,2015,,58800,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,FTE,Full-time equivalent (FTE),HR,Croatia,2016,,59052,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,FTE,Full-time equivalent (FTE),HR,Croatia,2017,,60814,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,FTE,Full-time equivalent (FTE),HR,Croatia,2018,,65707,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,FTE,Full-time equivalent (FTE),HR,Croatia,2019,,74249,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,FTE,Full-time equivalent (FTE),HR,Croatia,2020,,72872,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,FTE,Full-time equivalent (FTE),HR,Croatia,2021,,75346,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,FTE,Full-time equivalent (FTE),HR,Croatia,2022,,66553,,,,,
