STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,cons_fp,Consumption footprint,unit,Unit of measure,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,AC,Acidification,I10,"Index, 2010=100",FR,France,2015,,103,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,AC,Acidification,I10,"Index, 2010=100",FR,France,2016,,103,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,AC,Acidification,I10,"Index, 2010=100",FR,France,2017,,103,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,AC,Acidification,I10,"Index, 2010=100",FR,France,2018,,104,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,AC,Acidification,I10,"Index, 2010=100",FR,France,2019,,100,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,AC,Acidification,I10,"Index, 2010=100",FR,France,2020,,96,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,AC,Acidification,I10,"Index, 2010=100",FR,France,2021,,98,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,AC,Acidification,I10,"Index, 2010=100",FR,France,2022,,100,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,AC,Acidification,I10,"Index, 2010=100",FR,France,2023,,100,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,AC,Acidification,I10,"Index, 2010=100",HR,Croatia,2010,,100,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,AC,Acidification,I10,"Index, 2010=100",HR,Croatia,2011,,100,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,AC,Acidification,I10,"Index, 2010=100",HR,Croatia,2012,,103,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,AC,Acidification,I10,"Index, 2010=100",HR,Croatia,2013,,104,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,AC,Acidification,I10,"Index, 2010=100",HR,Croatia,2014,,107,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,AC,Acidification,I10,"Index, 2010=100",HR,Croatia,2015,,110,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,AC,Acidification,I10,"Index, 2010=100",HR,Croatia,2016,,116,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,AC,Acidification,I10,"Index, 2010=100",HR,Croatia,2017,,120,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,AC,Acidification,I10,"Index, 2010=100",HR,Croatia,2018,,124,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,AC,Acidification,I10,"Index, 2010=100",HR,Croatia,2019,,121,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,AC,Acidification,I10,"Index, 2010=100",HR,Croatia,2020,,115,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,AC,Acidification,I10,"Index, 2010=100",HR,Croatia,2021,,124,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,AC,Acidification,I10,"Index, 2010=100",HR,Croatia,2022,,129,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,AC,Acidification,I10,"Index, 2010=100",HR,Croatia,2023,,127,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,AC,Acidification,I10,"Index, 2010=100",HU,Hungary,2010,,100,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,AC,Acidification,I10,"Index, 2010=100",HU,Hungary,2011,,100,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,AC,Acidification,I10,"Index, 2010=100",HU,Hungary,2012,,96,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,AC,Acidification,I10,"Index, 2010=100",HU,Hungary,2013,,94,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,AC,Acidification,I10,"Index, 2010=100",HU,Hungary,2014,,100,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,AC,Acidification,I10,"Index, 2010=100",HU,Hungary,2015,,104,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,AC,Acidification,I10,"Index, 2010=100",HU,Hungary,2016,,108,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,AC,Acidification,I10,"Index, 2010=100",HU,Hungary,2017,,110,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,AC,Acidification,I10,"Index, 2010=100",HU,Hungary,2018,,114,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,AC,Acidification,I10,"Index, 2010=100",HU,Hungary,2019,,113,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,AC,Acidification,I10,"Index, 2010=100",HU,Hungary,2020,,110,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,AC,Acidification,I10,"Index, 2010=100",HU,Hungary,2021,,112,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,AC,Acidification,I10,"Index, 2010=100",HU,Hungary,2022,,116,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,AC,Acidification,I10,"Index, 2010=100",HU,Hungary,2023,,114,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,AC,Acidification,I10,"Index, 2010=100",IE,Ireland,2010,,100,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,AC,Acidification,I10,"Index, 2010=100",IE,Ireland,2011,,110,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,AC,Acidification,I10,"Index, 2010=100",IE,Ireland,2012,,114,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,AC,Acidification,I10,"Index, 2010=100",IE,Ireland,2013,,111,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,AC,Acidification,I10,"Index, 2010=100",IE,Ireland,2014,,119,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,AC,Acidification,I10,"Index, 2010=100",IE,Ireland,2015,,115,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,AC,Acidification,I10,"Index, 2010=100",IE,Ireland,2016,,107,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,AC,Acidification,I10,"Index, 2010=100",IE,Ireland,2017,,109,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,AC,Acidification,I10,"Index, 2010=100",IE,Ireland,2018,,105,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,AC,Acidification,I10,"Index, 2010=100",IE,Ireland,2019,,101,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,AC,Acidification,I10,"Index, 2010=100",IE,Ireland,2020,,101,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,AC,Acidification,I10,"Index, 2010=100",IE,Ireland,2021,,94,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,AC,Acidification,I10,"Index, 2010=100",IE,Ireland,2022,,95,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,AC,Acidification,I10,"Index, 2010=100",IE,Ireland,2023,,105,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,AC,Acidification,I10,"Index, 2010=100",IT,Italy,2010,,100,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,AC,Acidification,I10,"Index, 2010=100",IT,Italy,2011,,99,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,AC,Acidification,I10,"Index, 2010=100",IT,Italy,2012,,97,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,AC,Acidification,I10,"Index, 2010=100",IT,Italy,2013,,95,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,AC,Acidification,I10,"Index, 2010=100",IT,Italy,2014,,102,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,AC,Acidification,I10,"Index, 2010=100",IT,Italy,2015,,102,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,AC,Acidification,I10,"Index, 2010=100",IT,Italy,2016,,103,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,AC,Acidification,I10,"Index, 2010=100",IT,Italy,2017,,108,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,AC,Acidification,I10,"Index, 2010=100",IT,Italy,2018,,104,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,AC,Acidification,I10,"Index, 2010=100",IT,Italy,2019,,107,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,AC,Acidification,I10,"Index, 2010=100",IT,Italy,2020,,101,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,AC,Acidification,I10,"Index, 2010=100",IT,Italy,2021,,103,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,AC,Acidification,I10,"Index, 2010=100",IT,Italy,2022,,107,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,AC,Acidification,I10,"Index, 2010=100",IT,Italy,2023,,100,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,AC,Acidification,I10,"Index, 2010=100",LT,Lithuania,2010,,100,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,AC,Acidification,I10,"Index, 2010=100",LT,Lithuania,2011,,100,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,AC,Acidification,I10,"Index, 2010=100",LT,Lithuania,2012,,108,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,AC,Acidification,I10,"Index, 2010=100",LT,Lithuania,2013,,106,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,AC,Acidification,I10,"Index, 2010=100",LT,Lithuania,2014,,105,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,AC,Acidification,I10,"Index, 2010=100",LT,Lithuania,2015,,103,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,AC,Acidification,I10,"Index, 2010=100",LT,Lithuania,2016,,104,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,AC,Acidification,I10,"Index, 2010=100",LT,Lithuania,2017,,107,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,AC,Acidification,I10,"Index, 2010=100",LT,Lithuania,2018,,110,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,AC,Acidification,I10,"Index, 2010=100",LT,Lithuania,2019,,111,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,AC,Acidification,I10,"Index, 2010=100",LT,Lithuania,2020,,113,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,AC,Acidification,I10,"Index, 2010=100",LT,Lithuania,2021,,115,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,AC,Acidification,I10,"Index, 2010=100",LT,Lithuania,2022,,119,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,AC,Acidification,I10,"Index, 2010=100",LT,Lithuania,2023,,117,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,AC,Acidification,I10,"Index, 2010=100",LU,Luxembourg,2010,,100,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,AC,Acidification,I10,"Index, 2010=100",LU,Luxembourg,2011,,104,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,AC,Acidification,I10,"Index, 2010=100",LU,Luxembourg,2012,,108,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,AC,Acidification,I10,"Index, 2010=100",LU,Luxembourg,2013,,108,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,AC,Acidification,I10,"Index, 2010=100",LU,Luxembourg,2014,,110,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,AC,Acidification,I10,"Index, 2010=100",LU,Luxembourg,2015,,115,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,AC,Acidification,I10,"Index, 2010=100",LU,Luxembourg,2016,,118,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,AC,Acidification,I10,"Index, 2010=100",LU,Luxembourg,2017,,124,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,AC,Acidification,I10,"Index, 2010=100",LU,Luxembourg,2018,,125,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,AC,Acidification,I10,"Index, 2010=100",LU,Luxembourg,2019,,129,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,AC,Acidification,I10,"Index, 2010=100",LU,Luxembourg,2020,,128,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,AC,Acidification,I10,"Index, 2010=100",LU,Luxembourg,2021,,134,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,AC,Acidification,I10,"Index, 2010=100",LU,Luxembourg,2022,,138,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,AC,Acidification,I10,"Index, 2010=100",LU,Luxembourg,2023,,139,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,AC,Acidification,I10,"Index, 2010=100",LV,Latvia,2010,,100,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,AC,Acidification,I10,"Index, 2010=100",LV,Latvia,2011,,99,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,AC,Acidification,I10,"Index, 2010=100",LV,Latvia,2012,,100,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,AC,Acidification,I10,"Index, 2010=100",LV,Latvia,2013,,96,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,AC,Acidification,I10,"Index, 2010=100",LV,Latvia,2014,,99,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,AC,Acidification,I10,"Index, 2010=100",LV,Latvia,2015,,102,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,AC,Acidification,I10,"Index, 2010=100",LV,Latvia,2016,,104,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,AC,Acidification,I10,"Index, 2010=100",LV,Latvia,2017,,104,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,AC,Acidification,I10,"Index, 2010=100",LV,Latvia,2018,,103,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,AC,Acidification,I10,"Index, 2010=100",LV,Latvia,2019,,105,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,AC,Acidification,I10,"Index, 2010=100",LV,Latvia,2020,,105,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,AC,Acidification,I10,"Index, 2010=100",LV,Latvia,2021,,102,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,AC,Acidification,I10,"Index, 2010=100",LV,Latvia,2022,,106,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,AC,Acidification,I10,"Index, 2010=100",LV,Latvia,2023,,110,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,AC,Acidification,I10,"Index, 2010=100",MT,Malta,2010,,100,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,AC,Acidification,I10,"Index, 2010=100",MT,Malta,2011,,102,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,AC,Acidification,I10,"Index, 2010=100",MT,Malta,2012,,107,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,AC,Acidification,I10,"Index, 2010=100",MT,Malta,2013,,110,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,AC,Acidification,I10,"Index, 2010=100",MT,Malta,2014,,113,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,AC,Acidification,I10,"Index, 2010=100",MT,Malta,2015,,117,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,AC,Acidification,I10,"Index, 2010=100",MT,Malta,2016,,123,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,AC,Acidification,I10,"Index, 2010=100",MT,Malta,2017,,132,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,AC,Acidification,I10,"Index, 2010=100",MT,Malta,2018,,135,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,AC,Acidification,I10,"Index, 2010=100",MT,Malta,2019,,141,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,AC,Acidification,I10,"Index, 2010=100",MT,Malta,2020,,138,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,AC,Acidification,I10,"Index, 2010=100",MT,Malta,2021,,138,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,AC,Acidification,I10,"Index, 2010=100",MT,Malta,2022,,143,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,AC,Acidification,I10,"Index, 2010=100",MT,Malta,2023,,146,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,AC,Acidification,I10,"Index, 2010=100",NL,Netherlands,2010,,100,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,AC,Acidification,I10,"Index, 2010=100",NL,Netherlands,2011,,99,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,AC,Acidification,I10,"Index, 2010=100",NL,Netherlands,2012,,103,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,AC,Acidification,I10,"Index, 2010=100",NL,Netherlands,2013,,114,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,AC,Acidification,I10,"Index, 2010=100",NL,Netherlands,2014,,114,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,AC,Acidification,I10,"Index, 2010=100",NL,Netherlands,2015,,115,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,AC,Acidification,I10,"Index, 2010=100",NL,Netherlands,2016,,116,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,AC,Acidification,I10,"Index, 2010=100",NL,Netherlands,2017,,118,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,AC,Acidification,I10,"Index, 2010=100",NL,Netherlands,2018,,117,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,AC,Acidification,I10,"Index, 2010=100",NL,Netherlands,2019,,110,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,AC,Acidification,I10,"Index, 2010=100",NL,Netherlands,2020,,107,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,AC,Acidification,I10,"Index, 2010=100",NL,Netherlands,2021,,109,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,AC,Acidification,I10,"Index, 2010=100",NL,Netherlands,2022,,121,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,AC,Acidification,I10,"Index, 2010=100",NL,Netherlands,2023,,118,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,AC,Acidification,I10,"Index, 2010=100",PL,Poland,2010,,100,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,AC,Acidification,I10,"Index, 2010=100",PL,Poland,2011,,100,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,AC,Acidification,I10,"Index, 2010=100",PL,Poland,2012,,100,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,AC,Acidification,I10,"Index, 2010=100",PL,Poland,2013,,100,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,AC,Acidification,I10,"Index, 2010=100",PL,Poland,2014,,105,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,AC,Acidification,I10,"Index, 2010=100",PL,Poland,2015,,108,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,AC,Acidification,I10,"Index, 2010=100",PL,Poland,2016,,116,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,AC,Acidification,I10,"Index, 2010=100",PL,Poland,2017,,119,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,AC,Acidification,I10,"Index, 2010=100",PL,Poland,2018,,123,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,AC,Acidification,I10,"Index, 2010=100",PL,Poland,2019,,124,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,AC,Acidification,I10,"Index, 2010=100",PL,Poland,2020,,127,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,AC,Acidification,I10,"Index, 2010=100",PL,Poland,2021,,133,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,AC,Acidification,I10,"Index, 2010=100",PL,Poland,2022,,133,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,AC,Acidification,I10,"Index, 2010=100",PL,Poland,2023,,132,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,AC,Acidification,I10,"Index, 2010=100",PT,Portugal,2010,,100,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,AC,Acidification,I10,"Index, 2010=100",PT,Portugal,2011,,95,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,AC,Acidification,I10,"Index, 2010=100",PT,Portugal,2012,,91,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,AC,Acidification,I10,"Index, 2010=100",PT,Portugal,2013,,93,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,AC,Acidification,I10,"Index, 2010=100",PT,Portugal,2014,,96,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,AC,Acidification,I10,"Index, 2010=100",PT,Portugal,2015,,96,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,AC,Acidification,I10,"Index, 2010=100",PT,Portugal,2016,,99,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,AC,Acidification,I10,"Index, 2010=100",PT,Portugal,2017,,103,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,AC,Acidification,I10,"Index, 2010=100",PT,Portugal,2018,,109,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,AC,Acidification,I10,"Index, 2010=100",PT,Portugal,2019,,111,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,AC,Acidification,I10,"Index, 2010=100",PT,Portugal,2020,,103,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,AC,Acidification,I10,"Index, 2010=100",PT,Portugal,2021,,105,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,AC,Acidification,I10,"Index, 2010=100",PT,Portugal,2022,,115,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,AC,Acidification,I10,"Index, 2010=100",PT,Portugal,2023,,119,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,AC,Acidification,I10,"Index, 2010=100",RO,Romania,2010,,100,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,AC,Acidification,I10,"Index, 2010=100",RO,Romania,2011,,98,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,AC,Acidification,I10,"Index, 2010=100",RO,Romania,2012,,96,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,AC,Acidification,I10,"Index, 2010=100",RO,Romania,2013,,98,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,AC,Acidification,I10,"Index, 2010=100",RO,Romania,2014,,101,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,AC,Acidification,I10,"Index, 2010=100",RO,Romania,2015,,107,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,AC,Acidification,I10,"Index, 2010=100",RO,Romania,2016,,111,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,AC,Acidification,I10,"Index, 2010=100",RO,Romania,2017,,110,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,AC,Acidification,I10,"Index, 2010=100",RO,Romania,2018,,109,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,AC,Acidification,I10,"Index, 2010=100",RO,Romania,2019,,109,,,,,
